10000 25000
1186 359 8.16254
1187 9856 10.1625
1188 2864 9.16254
1189 6043 5.16254
1190 9368 7.16254
1191 1279 14.1625
1192 2573 13.1625
1193 4235 10.1625
1194 3406 9.16254
1195 4106 6.16254
1196 4857 11.1625
1197 153 10.1625
1198 6357 10.1625
1199 3343 6.16254
1200 7234 11.1625
1201 2412 10.1625
1202 9802 11.1625
1203 4226 7.16254
1204 4455 11.1625
1205 4965 14.1625
1206 2723 10.1625
1207 513 5.16254
1208 5546 9.16254
1209 3369 8.16254
1210 3562 9.16254
1211 7089 9.16254
1212 4077 6.16254
1213 3132 11.1625
1214 2197 7.16254
1215 1851 6.16254
1216 3773 6.16254
1217 8607 13.1625
1218 8115 11.1625
1219 7826 14.1625
1220 4687 13.1625
1221 9559 11.1625
1222 619 6.16254
1223 5872 12.1625
1224 6405 10.1625
1225 8282 10.1625
1226 6717 11.1625
1227 1552 8.16254
1228 4198 6.16254
1229 4395 11.1625
1230 5907 5.16254
1231 8991 7.16254
1232 2093 11.1625
1233 4840 5.16254
1234 3598 12.1625
1235 5945 5.16254
1236 7041 7.16254
1237 8861 14.1625
1238 7161 13.1625
1239 6990 7.16254
1240 5558 5.16254
1241 8281 9.16254
1242 3810 5.16254
1243 6236 13.1625
1244 9265 14.1625
1245 9150 12.1625
1246 44 11.1625
1247 4855 9.16254
1248 8906 9.16254
1249 5511 13.1625
1250 3945 11.1625
1251 2374 5.16254
1252 8544 5.16254
1253 1812 11.1625
1254 7552 7.16254
1255 2439 6.16254
1256 7240 6.16254
1257 8552 8.16254
1258 3721 11.1625
1259 3807 10.1625
1260 8586 12.1625
1261 8161 14.1625
1262 2684 11.1625
1263 2351 14.1625
1264 5877 5.16254
1265 7261 9.16254
1266 902 14.1625
1267 2392 6.16254
1268 4037 13.1625
1269 6737 14.1625
1270 6171 5.16254
1271 6284 9.16254
1272 3063 14.1625
1273 6045 10.1625
1274 2792 5.16254
1275 2937 8.16254
1276 4394 10.1625
1277 3175 9.16254
1278 7280 6.16254
1279 1834 9.16254
1280 6554 9.16254
1281 4563 7.16254
1282 1898 12.1625
1283 8487 11.1625
1284 4324 7.16254
1285 9108 12.1625
1286 7566 14.1625
1287 5490 13.1625
1288 3396 6.16254
1289 580 10.1625
1290 2972 9.16254
1291 9150 8.16254
1292 6198 11.1625
1293 7609 8.16254
1294 1018 9.16254
1295 8219 13.1625
1296 123 13.1625
1297 6613 12.1625
1298 4485 8.16254
1299 9539 9.16254
1300 1909 7.16254
1301 2470 7.16254
1302 5625 11.1625
1303 1689 14.1625
1304 2662 9.16254
1305 6793 8.16254
1306 7369 11.1625
1307 6165 7.16254
1308 1436 13.1625
1309 8630 6.16254
1310 4801 8.16254
1311 1610 12.1625
1312 2799 9.16254
1313 8528 5.16254
1314 4907 5.16254
1315 7677 12.1625
1316 8300 14.1625
1317 6293 9.16254
1318 9691 5.16254
1319 4531 12.1625
1320 3417 7.16254
1321 9570 12.1625
1322 435 6.16254
1323 4357 9.16254
1324 1094 12.1625
1325 5908 10.1625
1326 3004 14.1625
1327 2404 11.1625
1328 7325 14.1625
1329 4672 7.16254
1330 2167 10.1625
1331 9050 8.16254
1332 5663 5.16254
1333 5976 8.16254
1334 6491 10.1625
1335 9292 6.16254
1336 3417 10.1625
1337 2280 7.16254
1338 6183 14.1625
1339 7306 12.1625
1340 2790 11.1625
1341 4757 7.16254
1342 2316 12.1625
1343 4764 13.1625
1344 9676 6.16254
1345 3458 12.1625
1346 4951 7.16254
1347 5476 9.16254
1348 2600 5.16254
1349 7554 12.1625
1350 3545 6.16254
1351 2166 13.1625
1352 8876 13.1625
1353 3979 7.16254
1354 4248 14.1625
1355 5504 5.16254
1356 6083 11.1625
1357 5999 7.16254
1358 9005 10.1625
1359 2789 14.1625
1360 1783 7.16254
1361 3692 10.1625
1362 1921 13.1625
1363 515 14.1625
1364 2205 7.16254
1365 6778 14.1625
1366 8082 13.1625
1367 7459 7.16254
1368 4974 5.16254
1369 6767 13.1625
1370 4308 13.1625
1371 9426 11.1625
1372 4116 8.16254
1373 3540 12.1625
1374 7772 5.16254
1375 6552 13.1625
1376 4160 11.1625
1377 9455 5.16254
1378 996 14.1625
1379 3768 12.1625
1380 1206 7.16254
1381 3699 13.1625
1382 2656 12.1625
1383 995 6.16254
1384 2600 10.1625
1385 19 6.16254
1386 1618 14.1625
1387 2048 5.16254
1388 4873 5.16254
1389 2022 9.16254
1390 3501 13.1625
1391 5367 10.1625
1392 402 6.16254
1393 6907 7.16254
1394 7958 6.16254
1395 9347 9.16254
1396 2805 13.1625
1397 1618 12.1625
1398 4207 8.16254
1399 4675 10.1625
1400 378 12.1625
1401 6881 11.1625
1402 4141 10.1625
1403 9313 8.16254
1404 6101 12.1625
1405 4825 13.1625
1406 3076 10.1625
1407 8846 7.16254
1408 8180 8.16254
1409 8042 5.16254
1410 6431 9.16254
1411 6887 6.16254
1412 438 14.1625
1413 6281 5.16254
1414 4285 12.1625
1415 3036 10.1625
1416 8816 8.16254
1417 8241 10.1625
1418 431 7.16254
1419 5137 13.1625
1420 3640 6.16254
1421 6135 12.1625
1422 3321 8.16254
1423 1778 9.16254
1424 737 9.16254
1425 9225 11.1625
1426 8793 6.16254
1427 9570 9.16254
1428 7784 13.1625
1429 7043 10.1625
1430 1557 8.16254
1431 8315 8.16254
1432 1581 11.1625
1433 4915 14.1625
1434 8861 9.16254
1435 127 5.16254
1436 4764 12.1625
1437 801 8.16254
1438 4409 13.1625
1439 1171 8.16254
1440 5565 8.16254
1441 5480 11.1625
1442 1258 12.1625
1443 6757 5.16254
1444 5650 14.1625
1445 4278 9.16254
1446 3881 7.16254
1447 9165 6.16254
1448 2317 5.16254
1449 639 13.1625
1450 8881 6.16254
1451 6845 6.16254
1452 193 14.1625
1453 3315 8.16254
1454 1810 8.16254
1455 1332 11.1625
1456 8048 10.1625
1457 3318 13.1625
1458 5028 11.1625
1459 9931 6.16254
1460 3877 12.1625
1461 1052 5.16254
1462 9969 10.1625
1463 6386 12.1625
1464 7464 9.16254
1465 6631 7.16254
1466 957 13.1625
1467 1576 11.1625
1468 1125 13.1625
1469 7335 5.16254
1470 960 12.1625
1471 1894 7.16254
1472 7062 6.16254
1473 1480 14.1625
1474 6871 5.16254
1475 5935 12.1625
1476 8787 13.1625
1477 1673 12.1625
1478 8788 14.1625
1479 2628 14.1625
1480 6669 12.1625
1481 4182 7.16254
1482 4319 11.1625
1483 360 12.1625
1484 2232 5.16254
1485 1545 13.1625
1486 7946 11.1625
1487 6948 7.16254
1488 1817 10.1625
1489 266 14.1625
1490 1425 10.1625
1491 2602 8.16254
1492 4772 10.1625
1493 554 12.1625
1494 3919 7.16254
1495 2979 6.16254
1496 5606 6.16254
1497 1380 11.1625
1498 6085 6.16254
1499 8535 9.16254
1500 2602 8.16254
1501 4675 6.16254
1502 6685 11.1625
1503 7141 14.1625
1504 1637 14.1625
1505 356 12.1625
1506 5192 13.1625
1507 6439 5.16254
1508 400 12.1625
1509 6690 13.1625
1510 3340 12.1625
1511 8072 13.1625
1512 8414 9.16254
1513 456 12.1625
1514 2776 6.16254
1515 5982 6.16254
1516 656 12.1625
1517 7510 11.1625
1518 5448 5.16254
1519 9009 12.1625
1520 5225 12.1625
1521 1730 11.1625
1522 5490 14.1625
1523 1966 13.1625
1524 6746 12.1625
1525 210 11.1625
1526 9909 5.16254
1527 9034 11.1625
1528 9317 6.16254
1529 4407 10.1625
1530 65 12.1625
1531 638 14.1625
1532 4214 8.16254
1533 9646 5.16254
1534 5966 7.16254
1535 6748 9.16254
1536 9605 9.16254
1537 3193 11.1625
1538 8230 7.16254
1539 2569 7.16254
1540 5400 8.16254
1541 6647 10.1625
1542 4226 13.1625
1543 5218 8.16254
1544 8337 12.1625
1545 8804 9.16254
1546 3181 11.1625
1547 2289 5.16254
1548 757 5.16254
1549 8640 9.16254
1550 3758 14.1625
1551 9497 8.16254
1552 7032 10.1625
1553 1626 6.16254
1554 9434 9.16254
1555 1824 12.1625
1556 8557 12.1625
1557 3310 10.1625
1558 5736 11.1625
1559 9493 10.1625
1560 1320 13.1625
1561 5642 14.1625
1562 907 12.1625
1563 5062 11.1625
1564 3033 8.16254
1565 1552 7.16254
1566 2258 9.16254
1567 3320 14.1625
1568 3742 12.1625
1569 6137 12.1625
1570 725 10.1625
1571 9594 8.16254
1572 9598 7.16254
1573 5231 5.16254
1574 4599 14.1625
1575 2575 9.16254
1576 6189 14.1625
1577 3586 9.16254
1578 9314 8.16254
1579 1925 14.1625
1580 7098 9.16254
1581 722 7.16254
1582 4528 6.16254
1583 1813 14.1625
1584 2154 9.16254
1585 4613 7.16254
1586 9077 11.1625
1587 3744 11.1625
1588 279 11.1625
1589 5596 13.1625
1590 8448 9.16254
1591 2381 11.1625
1592 7972 13.1625
1593 3318 9.16254
1594 7780 11.1625
1595 1218 7.16254
1596 8721 14.1625
1597 5819 7.16254
1598 9146 13.1625
1599 4686 14.1625
1600 7166 5.16254
1601 5762 12.1625
1602 6672 14.1625
1603 8086 13.1625
1604 1648 7.16254
1605 3414 9.16254
1606 3438 6.16254
1607 6318 6.16254
1608 3346 11.1625
1609 281 10.1625
1610 6464 10.1625
1611 7589 11.1625
1612 6603 10.1625
1613 1602 12.1625
1614 2625 6.16254
1615 8634 14.1625
1616 8752 5.16254
1617 784 7.16254
1618 5487 6.16254
1619 5542 14.1625
1620 4137 5.16254
1621 397 6.16254
1622 7917 14.1625
1623 569 10.1625
1624 7936 8.16254
1625 3973 8.16254
1626 5513 6.16254
1627 2752 10.1625
1628 8138 6.16254
1629 7867 7.16254
1630 3807 5.16254
1631 5303 11.1625
1632 901 6.16254
1633 2733 10.1625
1634 6540 7.16254
1635 6688 13.1625
1636 398 7.16254
1637 9835 12.1625
1638 5384 12.1625
1639 9579 7.16254
1640 4419 11.1625
1641 887 5.16254
1642 8281 11.1625
1643 2050 13.1625
1644 7994 14.1625
1645 350 7.16254
1646 9585 11.1625
1647 7527 10.1625
1648 4905 6.16254
1649 40 7.16254
1650 120 13.1625
1651 3707 12.1625
1652 6979 10.1625
1653 8833 13.1625
1654 7113 14.1625
1655 8850 9.16254
1656 6713 13.1625
1657 4631 10.1625
1658 3378 9.16254
1659 4581 9.16254
1660 9764 11.1625
1661 6341 10.1625
1662 3749 14.1625
1663 1421 6.16254
1664 7295 9.16254
1665 1684 9.16254
1666 1355 6.16254
1667 1098 13.1625
1668 3681 13.1625
1669 2282 7.16254
1670 1510 14.1625
1671 5493 11.1625
1672 2453 9.16254
1673 6384 12.1625
1674 8388 12.1625
1675 371 9.16254
1676 9062 7.16254
1677 7506 12.1625
1678 5328 7.16254
1679 6214 8.16254
1680 1972 11.1625
1681 3204 8.16254
1682 6454 8.16254
1683 3245 12.1625
1684 5816 5.16254
1685 2514 6.16254
1686 1407 12.1625
1687 8715 6.16254
1688 9714 8.16254
1689 2858 7.16254
1690 9231 9.16254
1691 6259 10.1625
1692 4688 13.1625
1693 5855 14.1625
1694 5858 9.16254
1695 4224 5.16254
1696 1552 7.16254
1697 4324 7.16254
1698 1732 12.1625
1699 9725 13.1625
1700 7844 14.1625
1701 8040 6.16254
1702 1831 6.16254
1703 4695 6.16254
1704 3439 8.16254
1705 1234 11.1625
1706 3947 7.16254
1707 4132 10.1625
1708 4424 12.1625
1709 236 7.16254
1710 3640 13.1625
1711 1279 10.1625
1712 1889 13.1625
1713 4782 12.1625
1714 6338 12.1625
1715 2753 10.1625
1716 9913 5.16254
1717 5017 13.1625
1718 9132 6.16254
1719 6457 13.1625
1720 8849 11.1625
1721 8408 10.1625
1722 6767 13.1625
1723 4598 5.16254
1724 5693 13.1625
1725 3057 14.1625
1726 877 14.1625
1727 6109 6.16254
1728 1523 9.16254
1729 7970 12.1625
1730 8565 5.16254
1731 3627 7.16254
1732 4682 6.16254
1733 3390 9.16254
1734 9941 8.16254
1735 9552 13.1625
1736 9121 5.16254
1737 6336 7.16254
1738 3668 12.1625
1739 8663 13.1625
1740 8934 14.1625
1741 1861 11.1625
1742 7641 9.16254
1743 5744 5.16254
1744 446 14.1625
1745 192 6.16254
1746 7604 7.16254
1747 657 7.16254
1748 4047 11.1625
1749 7685 11.1625
1750 5478 9.16254
1751 5946 9.16254
1752 6782 7.16254
1753 2073 10.1625
1754 4801 6.16254
1755 4560 14.1625
1756 4041 8.16254
1757 6714 8.16254
1758 5975 11.1625
1759 2431 10.1625
1760 9338 8.16254
1761 8598 5.16254
1762 8024 7.16254
1763 814 6.16254
1764 4886 10.1625
1765 9226 10.1625
1766 8902 12.1625
1767 6547 9.16254
1768 9039 14.1625
1769 884 8.16254
1770 941 12.1625
1771 743 11.1625
1772 1866 7.16254
1773 8248 14.1625
1774 1499 10.1625
1775 5847 14.1625
1776 4885 10.1625
1777 9364 12.1625
1778 3703 10.1625
1779 6565 5.16254
1780 3425 14.1625
1781 537 5.16254
1782 2549 13.1625
1783 1179 14.1625
1784 7288 13.1625
1785 7013 8.16254
1786 7507 7.16254
1787 6376 13.1625
1788 8379 5.16254
1789 8798 12.1625
1790 6887 9.16254
1791 3882 12.1625
1792 676 14.1625
1793 6266 14.1625
1794 6591 11.1625
1795 6133 12.1625
1796 208 14.1625
1797 3928 12.1625
1798 5337 11.1625
1799 5929 14.1625
1800 8752 8.16254
1801 5602 9.16254
1802 3865 6.16254
1803 7217 9.16254
1804 8187 6.16254
1805 3706 14.1625
1806 5410 7.16254
1807 8431 10.1625
1808 4002 11.1625
1809 5212 7.16254
1810 696 10.1625
1811 3776 6.16254
1812 9598 6.16254
1813 5244 11.1625
1814 5977 11.1625
1815 2310 13.1625
1816 7282 13.1625
1817 2574 6.16254
1818 1475 10.1625
1819 4975 10.1625
1820 556 6.16254
1821 7904 11.1625
1822 9436 11.1625
1823 3635 5.16254
1824 4200 14.1625
1825 5615 11.1625
1826 1776 10.1625
1827 5800 8.16254
1828 8680 12.1625
1829 9475 13.1625
1830 5385 9.16254
1831 9389 14.1625
1832 2864 5.16254
1833 6981 11.1625
1834 4921 13.1625
1835 7167 11.1625
1836 2222 13.1625
1837 1444 9.16254
1838 2992 12.1625
1839 6680 13.1625
1840 5509 5.16254
1841 3671 8.16254
1842 1690 8.16254
1843 243 8.16254
1844 3682 10.1625
1845 6611 5.16254
1846 4670 14.1625
1847 4901 11.1625
1848 1132 5.16254
1849 3457 5.16254
1850 5422 8.16254
1851 1532 5.16254
1852 7280 6.16254
1853 2469 13.1625
1854 1221 7.16254
1855 630 10.1625
1856 3030 6.16254
1857 5599 14.1625
1858 6937 11.1625
1859 6673 6.16254
1860 8726 9.16254
1861 2853 11.1625
1862 2452 8.16254
1863 4097 12.1625
1864 2802 9.16254
1865 1221 9.16254
1866 9762 11.1625
1867 618 7.16254
1868 7311 7.16254
1869 2063 12.1625
1870 3820 14.1625
1871 6846 5.16254
1872 159 11.1625
1873 3153 5.16254
1874 3035 6.16254
1875 9299 12.1625
1876 6277 12.1625
1877 8325 10.1625
1878 3073 13.1625
1879 3897 10.1625
1880 1561 7.16254
1881 7266 10.1625
1882 9453 14.1625
1883 1532 14.1625
1884 4136 14.1625
1885 8463 14.1625
1886 9452 8.16254
1887 7972 7.16254
1888 2503 13.1625
1889 8290 9.16254
1890 4118 12.1625
1891 466 14.1625
1892 1328 14.1625
1893 2291 11.1625
1894 2798 13.1625
1895 3442 8.16254
1896 4471 11.1625
1897 7265 5.16254
1898 1758 12.1625
1899 5437 13.1625
1900 5557 13.1625
1901 5435 14.1625
1902 3958 11.1625
1903 6204 9.16254
1904 6117 14.1625
1905 5165 12.1625
1906 3669 11.1625
1907 3797 10.1625
1908 4424 9.16254
1909 2564 10.1625
1910 7023 13.1625
1911 3164 10.1625
1912 1463 5.16254
1913 167 6.16254
1914 2392 14.1625
1915 699 5.16254
1916 2671 13.1625
1917 4542 7.16254
1918 2708 10.1625
1919 6256 7.16254
1920 6824 6.16254
1921 2227 8.16254
1922 8636 5.16254
1923 8656 10.1625
1924 6860 10.1625
1925 3448 14.1625
1926 1975 8.16254
1927 8544 14.1625
1928 1789 10.1625
1929 8241 10.1625
1930 5900 8.16254
1931 5295 9.16254
1932 9822 11.1625
1933 9948 12.1625
1934 3749 12.1625
1935 2940 13.1625
1936 9210 5.16254
1937 5815 13.1625
1938 4357 11.1625
1939 4073 12.1625
1940 8858 11.1625
1941 6686 9.16254
1942 7298 10.1625
1943 5854 11.1625
1944 5526 12.1625
1945 4851 14.1625
1946 6203 13.1625
1947 3164 8.16254
1948 3149 6.16254
1949 141 5.16254
1950 902 6.16254
1951 2220 7.16254
1952 1413 9.16254
1953 1126 11.1625
1954 4091 9.16254
1955 8572 9.16254
1956 4304 11.1625
1957 5367 8.16254
1958 2073 11.1625
1959 2274 11.1625
1960 8484 10.1625
1961 610 13.1625
1962 438 5.16254
1963 2297 7.16254
1964 6888 9.16254
1965 5233 9.16254
1966 8683 8.16254
1967 9486 6.16254
1968 7072 12.1625
1969 7451 7.16254
1970 7396 10.1625
1971 5697 10.1625
1972 2866 13.1625
1973 4887 10.1625
1974 5453 8.16254
1975 4122 7.16254
1976 7453 13.1625
1977 1791 9.16254
1978 8507 10.1625
1979 4644 6.16254
1980 9691 6.16254
1981 4770 12.1625
1982 8914 9.16254
1983 1638 11.1625
1984 8035 5.16254
1985 8734 11.1625
1986 6696 13.1625
1987 7134 6.16254
1988 8662 10.1625
1989 7667 8.16254
1990 767 14.1625
1991 1219 12.1625
1992 8105 14.1625
1993 9277 10.1625
1994 8681 5.16254
1995 5175 11.1625
1996 5383 10.1625
1997 9913 13.1625
1998 7368 11.1625
1999 1869 8.16254
2000 2225 12.1625
2001 838 11.1625
2002 6619 10.1625
2003 1650 8.16254
2004 1577 11.1625
2005 2564 6.16254
2006 2691 13.1625
2007 3730 10.1625
2008 9958 9.16254
2009 8993 11.1625
2010 8513 7.16254
2011 179 5.16254
2012 5698 5.16254
2013 9778 13.1625
2014 4810 12.1625
2015 55 14.1625
2016 3835 10.1625
2017 7541 8.16254
2018 448 10.1625
2019 8902 9.16254
2020 93 13.1625
2021 7534 5.16254
2022 9996 14.1625
2023 5163 11.1625
2024 5856 5.16254
2025 179 9.16254
2026 1493 14.1625
2027 8268 6.16254
2028 3616 11.1625
2029 1842 5.16254
2030 2861 10.1625
2031 7045 10.1625
2032 4372 12.1625
2033 317 7.16254
2034 5362 11.1625
2035 10 11.1625
2036 5433 12.1625
2037 9821 8.16254
2038 394 11.1625
2039 6969 8.16254
2040 2308 10.1625
2041 622 8.16254
2042 672 10.1625
2043 994 12.1625
2044 1685 11.1625
2045 5880 5.16254
2046 7897 14.1625
2047 2827 9.16254
2048 9096 10.1625
2049 255 5.16254
2050 7111 13.1625
2051 1497 14.1625
2052 9392 12.1625
2053 9558 10.1625
2054 7886 10.1625
2055 7620 9.16254
2056 5261 13.1625
2057 5579 13.1625
2058 298 8.16254
2059 3387 14.1625
2060 2574 11.1625
2061 8112 9.16254
2062 5358 11.1625
2063 7488 10.1625
2064 7249 12.1625
2065 2079 11.1625
2066 9591 10.1625
2067 8488 7.16254
2068 9641 7.16254
2069 8772 5.16254
2070 6160 13.1625
2071 9307 6.16254
2072 6218 10.1625
2073 520 8.16254
2074 4626 5.16254
2075 1664 5.16254
2076 7921 9.16254
2077 838 11.1625
2078 3882 10.1625
2079 901 11.1625
2080 7653 14.1625
2081 7075 7.16254
2082 1304 8.16254
2083 6230 8.16254
2084 5196 11.1625
2085 59 8.16254
2086 2979 6.16254
2087 5943 11.1625
2088 5836 14.1625
2089 8878 11.1625
2090 3536 11.1625
2091 9246 5.16254
2092 3486 8.16254
2093 6321 11.1625
2094 1576 6.16254
2095 8501 12.1625
2096 3369 14.1625
2097 6475 14.1625
2098 4307 10.1625
2099 5620 5.16254
2100 875 12.1625
2101 4025 14.1625
2102 8210 7.16254
2103 6217 11.1625
2104 9597 12.1625
2105 7675 10.1625
2106 8805 7.16254
2107 7756 11.1625
2108 172 8.16254
2109 9660 5.16254
2110 4467 12.1625
2111 2561 12.1625
2112 8487 11.1625
2113 4092 8.16254
2114 4909 8.16254
2115 5464 12.1625
2116 8557 13.1625
2117 1222 6.16254
2118 2624 7.16254
2119 2400 13.1625
2120 5702 8.16254
2121 8520 7.16254
2122 8581 13.1625
2123 8382 9.16254
2124 3521 6.16254
2125 2085 14.1625
2126 954 6.16254
2127 7407 6.16254
2128 6849 13.1625
2129 3819 8.16254
2130 2797 14.1625
2131 708 9.16254
2132 1939 13.1625
2133 9706 7.16254
2134 954 11.1625
2135 9949 14.1625
2136 3766 10.1625
2137 4329 11.1625
2138 7912 8.16254
2139 2684 13.1625
2140 3920 12.1625
2141 1006 14.1625
2142 2582 13.1625
2143 5898 13.1625
2144 1498 11.1625
2145 5937 5.16254
2146 2167 10.1625
2147 8814 11.1625
2148 159 9.16254
2149 1834 9.16254
2150 2212 7.16254
2151 934 6.16254
2152 5001 14.1625
2153 8326 7.16254
2154 9557 7.16254
2155 7514 14.1625
2156 8946 7.16254
2157 8353 12.1625
2158 8517 7.16254
2159 4125 14.1625
2160 5554 7.16254
2161 7475 10.1625
2162 6708 12.1625
2163 4993 6.16254
2164 6396 7.16254
2165 9563 9.16254
2166 1777 7.16254
2167 4588 9.16254
2168 7344 12.1625
2169 1276 11.1625
2170 7091 14.1625
2171 383 5.16254
2172 8894 12.1625
2173 9149 8.16254
2174 4572 12.1625
2175 594 14.1625
2176 4920 10.1625
2177 1014 14.1625
2178 5943 13.1625
2179 1663 14.1625
2180 2835 14.1625
2181 2532 13.1625
2182 4890 8.16254
2183 4556 9.16254
2184 1618 6.16254
2185 722 9.16254
2186 7788 13.1625
2187 6331 8.16254
2188 3006 10.1625
2189 7260 12.1625
2190 340 6.16254
2191 871 9.16254
2192 9089 8.16254
2193 56 6.16254
2194 9474 11.1625
2195 539 10.1625
2196 6110 13.1625
2197 88 5.16254
2198 3356 13.1625
2199 6402 9.16254
2200 2060 11.1625
2201 5267 6.16254
2202 1394 9.16254
2203 9696 11.1625
2204 8664 7.16254
2205 5144 8.16254
2206 7977 6.16254
2207 7430 7.16254
2208 1066 11.1625
2209 5265 12.1625
2210 2370 13.1625
2211 4435 5.16254
2212 2040 13.1625
2213 2648 14.1625
2214 2333 11.1625
2215 1954 10.1625
2216 7757 12.1625
2217 7406 8.16254
2218 1986 7.16254
2219 6716 9.16254
2220 4061 9.16254
2221 4403 5.16254
2222 2625 14.1625
2223 2271 7.16254
2224 2486 14.1625
2225 5815 5.16254
2226 6506 9.16254
2227 4920 12.1625
2228 9521 8.16254
2229 7108 13.1625
2230 8201 10.1625
2231 7830 13.1625
2232 1032 6.16254
2233 6693 10.1625
2234 2341 10.1625
2235 8416 5.16254
2236 8437 13.1625
2237 1607 5.16254
2238 4654 9.16254
2239 6336 10.1625
2240 4580 9.16254
2241 3580 12.1625
2242 7150 11.1625
2243 2800 8.16254
2244 7652 10.1625
2245 8527 9.16254
2246 2137 14.1625
2247 3397 7.16254
2248 3178 14.1625
2249 9351 11.1625
2250 6666 5.16254
2251 5087 11.1625
2252 589 13.1625
2253 7749 14.1625
2254 3737 6.16254
2255 5549 7.16254
2256 987 5.16254
2257 989 13.1625
2258 9213 12.1625
2259 4811 6.16254
2260 6862 13.1625
2261 4303 8.16254
2262 1281 5.16254
2263 5333 7.16254
2264 9374 12.1625
2265 1562 9.16254
2266 2455 14.1625
2267 2729 14.1625
2268 6508 14.1625
2269 1454 11.1625
2270 7730 9.16254
2271 1729 14.1625
2272 7716 14.1625
2273 6856 9.16254
2274 9671 9.16254
2275 6961 7.16254
2276 6589 8.16254
2277 7117 8.16254
2278 549 8.16254
2279 3913 8.16254
2280 8720 6.16254
2281 7547 8.16254
2282 5289 6.16254
2283 7385 7.16254
2284 3921 7.16254
2285 5208 7.16254
2286 9008 14.1625
2287 3535 8.16254
2288 1239 7.16254
2289 6820 5.16254
2290 5224 12.1625
2291 9029 5.16254
2292 6629 12.1625
2293 1268 12.1625
2294 1764 10.1625
2295 267 13.1625
2296 5403 6.16254
2297 3244 14.1625
2298 1257 10.1625
2299 5655 10.1625
2300 4217 7.16254
2301 9995 12.1625
2302 9384 7.16254
2303 3116 10.1625
2304 7087 7.16254
2305 4701 9.16254
2306 6883 12.1625
2307 5708 8.16254
2308 1461 8.16254
2309 3857 6.16254
2310 6904 8.16254
2311 5293 10.1625
2312 5104 9.16254
2313 4583 6.16254
2314 2333 13.1625
2315 4705 5.16254
2316 2686 12.1625
2317 1359 11.1625
2318 1397 5.16254
2319 7442 14.1625
2320 7576 11.1625
2321 2379 10.1625
2322 7457 14.1625
2323 9555 9.16254
2324 9811 8.16254
2325 3728 8.16254
2326 703 14.1625
2327 608 9.16254
2328 725 12.1625
2329 3752 12.1625
2330 7013 8.16254
2331 1191 5.16254
2332 4742 14.1625
2333 4936 10.1625
2334 1772 13.1625
2335 6207 11.1625
2336 6106 14.1625
2337 5391 9.16254
2338 9840 9.16254
2339 5648 9.16254
2340 3108 12.1625
2341 9534 10.1625
2342 1564 6.16254
2343 9618 9.16254
2344 6918 11.1625
2345 6929 11.1625
2346 1831 9.16254
2347 6797 10.1625
2348 5417 7.16254
2349 4296 9.16254
2350 5695 13.1625
2351 8120 6.16254
2352 2257 9.16254
2353 8531 6.16254
2354 3206 10.1625
2355 4915 13.1625
2356 6722 12.1625
2357 126 8.16254
2358 7759 9.16254
2359 2158 12.1625
2360 3118 7.16254
2361 193 10.1625
2362 373 6.16254
2363 4687 7.16254
2364 307 9.16254
2365 4562 13.1625
2366 1072 14.1625
2367 2552 8.16254
2368 9359 11.1625
2369 8591 11.1625
2370 8429 6.16254
2371 8881 10.1625
2372 1123 14.1625
2373 5021 12.1625
2374 336 12.1625
2375 5143 12.1625
2376 7849 6.16254
2377 1568 5.16254
2378 5492 9.16254
2379 7177 13.1625
2380 6823 6.16254
2381 6550 7.16254
2382 7587 14.1625
2383 4389 14.1625
2384 3352 6.16254
2385 2678 13.1625
2386 1235 8.16254
2387 99 8.16254
2388 2151 9.16254
2389 2824 14.1625
2390 3882 6.16254
2391 9106 12.1625
2392 6470 7.16254
2393 3119 10.1625
2394 8513 6.16254
2395 2510 11.1625
2396 6783 8.16254
2397 6397 11.1625
2398 9746 12.1625
2399 4483 6.16254
2400 6932 9.16254
2401 8045 7.16254
2402 305 10.1625
2403 2110 6.16254
2404 4847 8.16254
2405 8107 11.1625
2406 6067 5.16254
2407 2044 12.1625
2408 9472 7.16254
2409 9248 5.16254
2410 207 5.16254
2411 4907 5.16254
2412 2403 13.1625
2413 2944 5.16254
2414 3675 12.1625
2415 8413 10.1625
2416 6171 8.16254
2417 1941 5.16254
2418 7768 12.1625
2419 2097 8.16254
2420 2151 10.1625
2421 2928 12.1625
2422 9002 10.1625
2423 5504 14.1625
2424 3300 6.16254
2425 8045 13.1625
2426 8094 14.1625
2427 498 5.16254
2428 7422 14.1625
2429 5812 9.16254
2430 4034 11.1625
2431 4871 14.1625
2432 3850 13.1625
2433 9847 5.16254
2434 4029 7.16254
2435 5817 13.1625
2436 6897 11.1625
2437 7563 11.1625
2438 5300 9.16254
2439 7541 8.16254
2440 986 13.1625
2441 3690 14.1625
2442 1705 7.16254
2443 2744 13.1625
2444 795 7.16254
2445 1809 5.16254
2446 4366 8.16254
2447 8200 5.16254
2448 6658 6.16254
2449 3001 5.16254
2450 4740 14.1625
2451 8450 10.1625
2452 9147 13.1625
2453 9122 5.16254
2454 666 6.16254
2455 4632 14.1625
2456 5417 14.1625
2457 2316 8.16254
2458 5676 13.1625
2459 7833 12.1625
2460 3619 11.1625
2461 4466 8.16254
2462 9488 13.1625
2463 9367 8.16254
2464 3880 11.1625
2465 8417 12.1625
2466 2772 9.16254
2467 1843 9.16254
2468 2884 12.1625
